time,seconds_elapsed,accelZ,accelY,accelX,time,seconds_elapsed,gyroZ,gyroY,gyroX
1743715039646930400,4.772930419921875,1.151472978303954,-0.4938602065086364,0.582630486449413,1743715039646930400,4.772930419921875,0.1934928745031356,0.1241973713040351,0.3425678014755249
1743715039656893400,4.7828935546875,1.4406933133423327,-1.3806553164869546,0.4974544316083192,1743715039656893400,4.7828935546875,0.2347591817378997,0.1819604784250259,0.3349127769470215
1743715039666856200,4.792856201171875,1.6233154873371125,-2.253648111084104,0.5468344755228609,1743715039666856200,4.792856201171875,0.2744860649108886,0.1931390911340713,0.295389860868454
1743715039676820200,4.8028203125,2.058273423022032,-3.001063976466656,0.6498433799028396,1743715039676820200,4.8028203125,0.3147620260715484,0.1982401758432388,0.2638844549655914
1743715039686783200,4.812783203125,2.157470294833183,-3.3811709625452755,0.8792018783703446,1743715039686783200,4.812783203125,0.2936263978481293,0.1248098984360694,0.3280706107616424
1743715039696746200,4.822746337890625,2.244482223331928,-3.507477375078201,1.054628149511665,1743715039696746200,4.822746337890625,0.2698447704315185,0.079397976398468,0.4183738827705383
1743715039706710300,4.832710205078125,1.6578303358793258,-3.573972000727057,1.487765737901628,1743715039706710300,4.832710205078125,0.3343808948993683,0.127908244729042,0.5670523643493652
1743715039716673300,4.84267333984375,-0.3793897777199745,-4.0498604972153895,2.0729910996824503,1743715039716673300,4.84267333984375,0.5515863299369812,0.2349922060966491,0.8203878998756409
1743715039726637300,4.85263720703125,-1.2708756758630275,-5.548184746271372,1.9437810746625064,1743715039726637300,4.85263720703125,0.7997548580169678,0.3670210838317871,0.9622952938079834
1743715039736600300,4.862600341796875,0.3556685642622411,-7.785946136915683,0.1206469254665076,1743715039736600300,4.862600341796875,0.9096267819404602,0.4450803995132446,0.7188162803649902
1743715039746563300,4.872563232421875,1.8013572016738355,-9.0934520460397,-2.157731576117873,1743715039746563300,4.872563232421875,0.7928037643432617,0.384863406419754,0.1939011216163635
1743715039756527400,4.88252734375,1.591159769141674,-8.951931697762012,-3.994050347188115,1743715039756527400,4.88252734375,0.4864445924758911,0.226637527346611,-0.3402440249919891
1743715039766490400,4.892490478515625,0.2244412080705165,-7.052616080030798,-4.665115378817916,1743715039766490400,4.892490478515625,0.2423711866140365,0.1407234221696853,-0.5659722089767456
1743715039776454400,4.902454345703125,-1.9656103368937967,-3.5023289062738416,-3.380867595684528,1743715039776454400,4.902454345703125,0.1382404863834381,0.20329350233078,-0.4851711690425873
1743715039786417400,4.91241748046875,-2.4350386974573133,-0.7327566409111023,-1.7400548839710652,1743715039786417400,4.91241748046875,0.0749328881502151,0.0985172912478447,-0.2811724841594696
1743715039796380200,4.922380126953125,-2.04639710726738,1.4761591789990662,-0.5813087728589773,1743715039796380200,4.922380126953125,0.011492840014398,-0.1226280927658081,-0.095287300646305
1743715039806344200,4.93234423828125,-2.096089651197195,3.1734687078297137,0.2382920387685299,1743715039806344200,4.93234423828125,-0.0543021522462368,-0.3062224388122558,-0.0213230568915605
1743715039816307200,4.94230712890625,-1.9873288322269915,4.450393600729107,0.7858820088338107,1743715039816307200,4.94230712890625,-0.0846858993172645,-0.3834270536899566,-0.0541323572397232
1743715039826271200,4.952271240234375,-1.5736895789027212,5.074224587497115,0.7980674636028706,1743715039826271200,4.952271240234375,-0.0950101763010025,-0.3917955160140991,-0.118831992149353
1743715039836234200,4.962234130859375,-0.9843792858958244,4.794527940672635,0.3104547001164406,1743715039836234200,4.962234130859375,-0.1289265006780624,-0.3874531686306,-0.1746314018964767
1743715039846197200,4.972197265625,-0.2577438312787562,3.630194823208451,-0.4417176390781998,1743715039846197200,4.972197265625,-0.2041938304901123,-0.424958735704422,-0.2637926936149597
1743715039856161300,4.982161376953125,0.1610322004120797,2.2663298980027435,-0.894345452292636,1743715039856161300,4.982161376953125,-0.2630868852138519,-0.4688201546669006,-0.3456601202487945
1743715039866124300,4.992124267578125,0.0089033643584698,1.1016846458494662,-0.9600551381088792,1743715039866124300,4.992124267578125,-0.2944227159023285,-0.5173149704933167,-0.3782122135162353
1743715039876087600,5.002087646484375,-0.2816634899180382,0.0467658428281545,-0.9080446726255118,1743715039876087600,5.002087646484375,-0.2966058552265167,-0.5702826380729675,-0.3609011471271515
